"Monday","Monday"
"Tuesday","Tuesday"
"Wednesday","Wednesday"
"Thursday","Thursday"
"Friday","Friday"
"Saturday","Saturday"
"Sunday","Sunday"
"January","January"
"February","February"
"March","March"
"April","April"
"May","May"
"June","June"
"July","July"
"August","August"
"September","September"
"October","October"
"November","November"
"December","December"
"# of Items","# of Items"
"%s label(s) have been generated and statuses have been changed.","%s label(s) have been generated and statuses have been changed."
"%s orders already had downloaded labels.","%s orders already had downloaded labels."
"(extra cost Saturday delivery: %s EUR)","(extra cost Saturday delivery: %s EUR)"
"A previous version of the bpost extension was detected!","A previous version of the bpost extension was detected!"
"Action","Action"
"Actions","Actions"
"All bposts orders","All bpost orders"
"An error occurred while importing table rates.","An error occurred while importing table rates."
"Barcode #","Barcode #"
"Bill to Name","Bill to"
"Bpost Shipping Manager is a service offered by Bpost","bpost Shipping Manager is a service offered by bpost"
"By using this option","By using this option"
"Click here for more information","Click here for more information"
"Click here to change the bpost parcel locker point.","Click here to change the bpost parcel locker."
"Click here to change the bpost pick-up point.","Click here to change the bpost pick-up point."
"Click here to choose a bpost parcel locker point.","Click here to choose a bpost parcel locker."
"Click here to choose a bpost pick-up point.","Click here to choose a bpost pick-up point."
"Click here to track your bpost shipments.","Click here to track your bpost shipments."
"Closed","Closed"
"Country","Country"
"Date Created","Creation date"
"Delivery Date","Delivery Date"
"Delivery at home or at the office","Delivery at home or at the office"
"Delivery in a parcel locker","Delivery in a parcel locker"
"Delivery in a pick-up point or postal office","Delivery in a pick-up point"
"Displays calculated delivery date in the frontend:","Displays calculated delivery date in the frontend:"
"Download","Download"
"Download all undownloaded","Download labels"
"Download bpost label","Download bpost label"
"Drop date","Drop date"
"Duplicate Row #%s (Country ","Duplicate Row #%s (Country "
"Email","Email"
"Error creating bpost order","Error creating bpost order"
"Error while creating a bpost order for Magento order #%s. Please check your API log.","Error while creating a bpost order for Magento order #%s. Please check your API log."
"Example","Example"
"Example screenshot of the bpost module.","Example screen of the bpost module."
"Export CSV","Export CSV"
"File has not been imported. See the following list of errors: %s","File has not been imported. See the following list of errors: %s"
"Filepath","Filepath"
"Filter","Search"
"Flat Rate","Flat Rate"
"Friday","Friday"
"Furthermore","Furthermore"
"G.T. (Purchased)","Order amount"
"Generate Label and Complete","Generate shipping label"
"How do you want to be notified when your parcel is available in the parcel locker?","Optional services"
"How do you want to be notified when your parcel is available in the pick-up point?","How do you want to be notified when your parcel is available in the pick-up point?"
"I don","I don"
"I wish to use the reduced mobility zone","Use the reduced mobility zone"
"Import","Import"
"Invalid %s ","Invalid %s "
"Invalid Country ","Invalid Country "
"Invalid Region/State ","Invalid Region/State "
"Invalid Shipping Price ","Invalid Shipping Price "
"Invalid Table Rates File Format","Invalid Table Rates File Format"
"Invalid Table Rates format in the Row #%s","Invalid Table Rates format in the Row #%s"
"Label Barcode #","Label Barcode #"
"Label download","Label download"
"Monday","Monday"
"No","No"
"No bpost product configuration found for %s. Please check your bpost shipping manager for international delivery.","No bpost product configuration found for %s. Please check your bpost shipping manager for international delivery."
"No label generated yet - please perform the ‘Generate Label and Complete’ action from the overview.","No label generated yet - please perform the ‘Generate shipping label’ action from the overview."
"No label response received for Magento order #%s.","No label response received for Magento order #%s."
"No more hassle and 100% transparent!","No more hassle and 100% transparent!"
"No points could be found. Please use the filter above or drag the map to get a better result.","No points could be found. Please use the search functionality above or drag the map to get a better result."
"No undownloaded labels found.","No undownloaded labels found."
"Order #","Order #"
"Pending bpost orders","Pending bpost orders"
"Please remove or disable the old bpost extension prior to the installation of the new one.","Please remove or disable the old bpost extension prior to the installation of the new one."
"Please select a bpost parcel locker","Please select a bpost parcel locker"
"Please select a bpost pick-up point","Please select a bpost pick-up point"
"Please select a delivery date","Please select a delivery date"
"Please select a postcode or city first.","Please select a postal code or city first."
"Please wait. Loading bpost map based on your address","Please wait. Loading bpost map based on your address"
"Purchased From (Store)","Purchased From (Store)"
"Purchased On","Purchased On"
"Region/State","Region/State"
"Saturday","Saturday"
"Select","Select"
"Select All","Select All"
"Select Visible","Select Visible"
"Select your preferred delivery date","Select your preferred delivery date"
"Send Email","Send Email"
"Ship to Name","Ship to"
"Shipment","Shipment"
"Shipped with bpost generateLabelAndComplete","Shipped with bpost generateLabelAndComplete"
"Shipping Price","Shipping Price"
"Some of the selected orders are not ready to be shipped or have already been shipped","Some of the selected orders are not ready to be shipped or have already been shipped"
"Something went wrong while processing order #%s","Something went wrong while processing order #%s"
"Sorry","Sorry"
"Status","Status"
"Submit","Submit"
"Successfully authenticated with bpost.","Successfully authenticated with bpost."
"Successfully exported order(s). Download the file here: %s","Successfully exported order(s). Download the file here: %s"
"Sunday","Sunday"
"Table Rates","Table Rates"
"The Bpost shipping method ","The bpost delivery method "
"The email with return label has been sent to %s.","The email with return label has been sent to %s."
"The file(s) could not be downloaded","The file(s) could not be downloaded"
"The following delivery methods are currently supported:","The following delivery methods are currently supported:"
"The order with id %s is not ready to be shipped or has already been shipped.","The order with id %s is not ready to be shipped or has already been shipped."
"The order with id %s only has non-bpost shipments.","The order with id %s only has non-bpost shipments."
"The requested file does not exist","The requested file does not exist"
"This means that orders are automatically added to the bpost portal.","This means that orders are automatically added to the bpost portal."
"Thursday","Thursday"
"Track this shipment","Track this shipment"
"Tuesday","Tuesday"
"Type in a location","Type in a location"
"Unselect All","Unselect All"
"Unselect Visible","Unselect Visible"
"View","View"
"Wednesday","Wednesday"
"When activated and correctly installed","When activated and correctly installed"
"World Business","World Business"
"World Express Pro","World Express Pro"
"Your label has been generated and statuses have been changed.","Your label has been generated and statuses have been changed."
"Your return has been generated and is available under -bpost Return labels- in this order.","Your return has been generated and is available under -bpost Return labels- in this order."
"Your selected order is not ready to be shipped or has already been shipped","Your selected order is not ready to be shipped or has already been shipped"
"Zip/Postal Code","Zip/Postal Code"
"bpost","bpost"
"bpost Return Barcodes","bpost Return Barcodes"
"bpost Return Label","bpost Return Label"
"bpost Return Labels","bpost Return Labels"
"bpost status","bpost status"
"items selected","items selected"
"no telephone number found","no telephone number found"
"send additional SMS notification","additional SMS next to standard email notification"
"via E-mail","via E-mail"
"via SMS","via SMS"
"bpost Shipping Manager","bpost Shipping Manager"
"Info text","Info text"
"Logo","Logo"
"Account id","Account id"
"Passphrase","Passphrase"
"The passphrase you entered in bpost Shipping Manager back-office application. This is not the password used to access bpost portal.","The passphrase you entered in bpost Shipping Manager back-office application. This is not the password used to access bpost portal."
"API url","API url"
"Do not modify this setting if you are not 100% sure of what you are doing.","Do not modify this setting if you are not 100% sure of what you are doing."
"Sender name","Sender name"
"Used in the webservice calls.","Used in the webservice calls."
"Sender company","Sender company"
"Sender streetname","Sender streetname"
"Sender streetnumber","Sender streetnumber"
"Sender boxnumber","Sender boxnumber"
"Sender postal code","Sender postal code"
"Sender city","Sender city"
"Sender country","Sender country"
"Sender email","Sender email"
"Sender phonenumber","Sender phonenumber"
"Use Magento to manage labels","Use Magento to manage labels"
"If you enable this option","If you enable this option"
"Label format","Label format"
"Automatic retour labels","Automatic retour labels"
"Automatic track and trace information","Automatic track and trace information"
"Display delivery date","Display delivery date"
"Displays calculated delivery date","Displays calculated delivery date"
"Days between order and shipment","Days between order and shipment"
"Choose delivery date","Choose delivery date"
"Number of delivery days shown","Number of delivery days shown"
"Next day delivery allowed till","Next day delivery allowed till"
"Saturday delivery cost","Saturday delivery cost"
"Google browser API key","Google browser API key"
"Google server API key","Google server API key"
"bpost Home delivery","bpost Home delivery"
"General","General"
"Enabled","Enabled"
"Rates","Rates"
"Free shipping","Free shipping"
".. as of",".. as of"
"Rate type","Rate type"
"You can use flat rate or calculated table rates.","You can use flat rate or calculated table rates."
"Flat rate price","Flat rate price"
"Importing and exporting table rates only possible on website scope. View the documentation for more information.","Importing and exporting table rates is only possible on website scope. View the documentation for more information."
"Fixed fee for bpost Home delivery shipments","Fixed fee for bpost Home delivery shipments"
"Table rates condition","Table rates condition"
"Export table rates file","Export table rates file"
"Export your table rates configuration here.","Export your table rates configuration here."
"Import table rates file","Import table rates file"
"Upload your table rates configuration here. Refer to the manual for more information.","Upload your table rates configuration here. Refer to the manual for more information."
"Options","Options"
"2nd presentation","2nd presentation"
"The delivery happens against signature by the receiver. The parcel is delivered on Saturday if it is timely dropped in the bpost network.","The delivery happens against signature by the receiver. The parcel is delivered on Saturday if it is timely dropped in the bpost network."
"Insurance","Insurance"
"Insurance to insure your goods to a maximum of 500","Insurance to insure your goods to a maximum of 500 euro"
"Signature","Signature"
"The delivery happens against signature by the receiver.","The delivery happens against signature by the receiver."
"Saturday delivery","Saturday delivery"
"The parcel is delivered on Saturday if it is timely dropped in the bpost network.","The parcel is delivered on Saturday if it is timely dropped in the bpost network."
"bpost Home delivery international","bpost Home delivery international"
"Product","Product"
"Import countries","Import countries"
"Allowed countries","Allowed countries"
"International insurance","International insurance"
"Import your bpost configured countries here.","Import your bpost configured countries here."

"Your 6 digits bpost account ID used for the Shipping Manager.<br/><a target='_blank' href='http://bpost.freshdesk.com/solution/articles/4000061189'>http://bpost.freshdesk.com/solution/articles/4000061189</a>","Your 6 digits bpost account ID used for the Shipping Manager.<br/><a target='_blank' href='http://bpost.freshdesk.com/solution/articles/4000061189'>http://bpost.freshdesk.com/solution/articles/4000061189</a>"
"You need a user account from bpost to use this module. Call %s for more information.","You need a user account from bpost to use this module. Call %s for more information."
"bpost uses Google Maps API to display the map in the frontend. <strong> Note:</strong> This is optional if you will not meet the usage limits. Visit Google’s online documentation for more information.","bpost uses Google Maps API to display the map in the frontend. <strong> Note:</strong> This is optional if you will not meet the usage limits. Visit Google’s online documentation for more information."
"bpost uses Google Geocoding API to calculate GEO location based on the shipping address. <strong> Note:</strong> This is optional if you will not meet the usage limits. Visit Google’s online documentation for more information.","bpost uses Google Geocoding API to calculate GEO location based on the shipping address. <strong> Note:</strong> This is optional if you will not meet the usage limits. Visit Google’s online documentation for more information."
"Additional fee when using saturday delivery option, e.g.: 4.95.","Additional fee when using saturday delivery option, e.g.: 4.95."
"If the order is placed after this cut-off time, an extra day is added to the displayed date. Order placed = end of checkout.","If the order is placed after this cut-off time, this impacts the displayed delivery date(s). Order placed = end of checkout."
"Allow customer to choose their delivery date","Allow customer to choose their delivery date"
